v_gal,v_out,lognh,x,y
60,100.0,20.8125,-513.103964189,0.0
60,100.0,20.8125,-485.029902459,0.0
60,100.0,20.8125,-456.961085621,0.0
60,100.0,20.8125,-428.897512204,0.0
60,100.0,20.8125,-400.83918074,0.0
60,100.0,20.8125,-372.786089761,0.0
60,100.0,20.8125,-344.738237797,0.0
60,100.0,20.8125,-316.695623382,0.0
60,100.0,20.8125,-288.658245049,0.0
60,100.0,20.8125,-260.626101332,0.0
60,100.0,20.8125,-232.599190764,0.0
60,100.0,20.8125,-204.57751188,0.0
60,100.0,20.8125,-176.561063216,0.0
60,100.0,20.8125,-148.549843307,0.0
60,100.0,20.8125,-120.54385069,0.0
60,100.0,20.8125,-92.5430839021,0.0
60,100.0,20.8125,-64.5475414798,124.50244772
60,100.0,20.8125,-36.5572219617,135.869236293
60,100.0,20.8125,-8.57212388619,532.590171921
60,100.0,20.8125,19.4077542076,532.189117035
60,100.0,20.8125,47.38241378,476.299978475
60,100.0,20.8125,75.3518562908,260.809688457
60,100.0,20.8125,103.316083199,359.879648458
60,100.0,20.8125,131.275095965,240.236715492
60,100.0,20.8125,159.228896044,0.0
60,100.0,20.8125,187.177484896,0.0
60,100.0,20.8125,215.120863978,4.2250931687
60,100.0,20.8125,243.059034745,0.268075140507
60,100.0,20.8125,270.991998655,120.902528019
60,100.0,20.8125,298.919757161,188.382293401
60,100.0,20.8125,326.842311721,391.773014959
60,100.0,20.8125,354.759663787,297.8008068
60,100.0,20.8125,382.671814813,260.490226152
60,100.0,20.8125,410.578766254,415.315680319
60,100.0,20.8125,438.480519561,1288.7506113
60,100.0,20.8125,466.377076187,663.391590532
60,100.0,20.8125,494.268437584,622.087550875
60,100.0,20.8125,522.154605202,231.679626662
60,100.0,20.8125,550.035580493,419.042520635
60,100.0,20.8125,577.911364906,599.161787108
60,100.0,20.8125,605.781959892,514.031173725
60,100.0,20.8125,633.647366898,374.208857624
60,100.0,20.8125,661.507587373,181.328204591
60,100.0,20.8125,689.362622766,229.802045798
60,100.0,20.8125,717.212474523,136.315808039
60,100.0,20.8125,745.057144092,264.457208572
60,100.0,20.8125,772.896632918,335.003835888
60,100.0,20.8125,800.730942448,104.997850567
60,100.0,20.8125,828.560074126,149.381971705
60,100.0,20.8125,856.384029398,188.510010898
60,100.0,20.8125,884.202809708,87.5647088701
60,100.0,20.8125,912.016416498,0.0
60,100.0,20.8125,939.824851213,0.0
60,100.0,20.8125,967.628115294,0.0
60,100.0,20.8125,995.426210184,0.0
60,100.0,20.8125,1023.21913732,0.0
60,100.0,20.8125,1051.00689816,0.0
60,100.0,20.8125,1078.78949412,84.5889597294
60,100.0,20.8125,1106.56692665,0.0
60,100.0,20.8125,1134.3391972,0.0
60,100.0,20.8125,1162.10630719,0.0
60,100.0,20.8125,1189.86825807,0.0
60,100.0,20.8125,1217.62505128,0.0
60,100.0,20.8125,1245.37668825,0.0
60,100.0,20.8125,1273.12317041,0.0
60,100.0,20.8125,1300.86449922,0.0
60,100.0,20.8125,1328.60067609,0.0
60,100.0,20.8125,1356.33170247,0.0
60,100.0,20.8125,1384.05757979,0.0
60,100.0,20.8125,1411.77830949,0.0
60,100.0,20.8125,1439.49389299,0.0
60,100.0,20.8125,1467.20433173,0.0
60,100.0,20.8125,1494.90962715,0.0
60,100.0,20.8125,1522.60978067,0.0
60,100.0,20.8125,1550.30479373,0.0
60,100.0,20.8125,1577.99466775,0.0
60,100.0,20.8125,1605.67940417,0.0
60,100.0,20.8125,1633.35900442,0.0
60,100.0,20.8125,1661.03346992,0.0
60,100.0,20.8125,1688.70280211,0.0
60,100.0,20.8125,1716.36700241,0.0
60,100.0,20.8125,1744.02607226,0.0
60,100.0,20.8125,1771.68001307,0.0
60,100.0,20.8125,1799.32882627,0.0
60,200.0,20.8125,-962.835768197,0.0
60,200.0,20.8125,-931.87557528,0.0
60,200.0,20.8125,-900.921751488,0.0
60,200.0,20.8125,-869.974294856,0.0
60,200.0,20.8125,-839.033203419,0.0
60,200.0,20.8125,-808.098475214,0.0
60,200.0,20.8125,-777.170108278,0.0
60,200.0,20.8125,-746.248100649,0.0
60,200.0,20.8125,-715.332450367,0.0
60,200.0,20.8125,-684.423155469,0.0
60,200.0,20.8125,-653.520213998,0.0
60,200.0,20.8125,-622.623623995,0.0
60,200.0,20.8125,-591.7333835,0.0
60,200.0,20.8125,-560.849490558,0.0
60,200.0,20.8125,-529.971943213,0.0
60,200.0,20.8125,-499.100739507,0.0
60,200.0,20.8125,-468.235877488,0.0
60,200.0,20.8125,-437.3773552,0.0
60,200.0,20.8125,-406.525170691,0.0
60,200.0,20.8125,-375.679322009,0.0
60,200.0,20.8125,-344.839807202,0.0
60,200.0,20.8125,-314.006624319,0.0
60,200.0,20.8125,-283.17977141,0.0
60,200.0,20.8125,-252.359246527,0.0
60,200.0,20.8125,-221.545047721,0.0
60,200.0,20.8125,-190.737173045,0.0
60,200.0,20.8125,-159.935620551,0.0
60,200.0,20.8125,-129.140388294,176.451229026
60,200.0,20.8125,-98.3514743295,0.0
60,200.0,20.8125,-67.5688767123,0.0
60,200.0,20.8125,-36.7925934992,0.0
60,200.0,20.8125,-6.02262274758,67.4201955775
60,200.0,20.8125,24.7410374846,80.8005999684
60,200.0,20.8125,55.4983891385,88.463029688
60,200.0,20.8125,86.2494341543,0.0
60,200.0,20.8125,116.994174472,0.0
60,200.0,20.8125,147.732612029,83.0046077268
60,200.0,20.8125,178.464748764,88.787391561
60,200.0,20.8125,209.190586615,263.130982691
60,200.0,20.8125,239.910127517,0.0
60,200.0,20.8125,270.623373407,0.0
60,200.0,20.8125,301.330326218,6.33296179664
60,200.0,20.8125,332.030987885,309.574949596
60,200.0,20.8125,362.725360341,160.105291415
60,200.0,20.8125,393.413445519,466.617622691
60,200.0,20.8125,424.095245349,537.843429955
60,200.0,20.8125,454.770761764,571.956176028
60,200.0,20.8125,485.439996692,533.201967458
60,200.0,20.8125,516.102952062,693.243796092
60,200.0,20.8125,546.759629805,602.308980911
60,200.0,20.8125,577.410031846,356.108080285
60,200.0,20.8125,608.054160113,668.854071365
60,200.0,20.8125,638.692016532,511.153791231
60,200.0,20.8125,669.323603029,624.49769436
60,200.0,20.8125,699.948921526,184.961747722
60,200.0,20.8125,730.56797395,521.097365974
60,200.0,20.8125,761.180762221,427.60906434
60,200.0,20.8125,791.787288263,340.885860307
60,200.0,20.8125,822.387553997,94.5380666818
60,200.0,20.8125,852.981561342,252.496923277
60,200.0,20.8125,883.56931222,88.7214481518
60,200.0,20.8125,914.150808549,167.396801232
60,200.0,20.8125,944.726052247,88.600265099
60,200.0,20.8125,975.295045231,50.2760288111
60,200.0,20.8125,1005.85778942,22.992676908
60,200.0,20.8125,1036.41428673,248.816813429
60,200.0,20.8125,1066.96453907,0.0
60,200.0,20.8125,1097.50854836,0.0
60,200.0,20.8125,1128.04631651,148.751954115
60,200.0,20.8125,1158.57784543,0.0972526870464
60,200.0,20.8125,1189.10313704,0.0
60,200.0,20.8125,1219.62219325,0.0
60,200.0,20.8125,1250.13501597,37.5571922248
60,200.0,20.8125,1280.64160711,0.0
60,200.0,20.8125,1311.14196857,83.5092642961
60,200.0,20.8125,1341.63610226,0.0
60,200.0,20.8125,1372.1240101,0.0
60,200.0,20.8125,1402.60569399,0.0
60,200.0,20.8125,1433.08115582,0.0
60,200.0,20.8125,1463.55039752,0.0
60,200.0,20.8125,1494.01342098,0.0
60,200.0,20.8125,1524.47022811,0.0
60,200.0,20.8125,1554.92082081,0.0
60,200.0,20.8125,1585.36520097,0.0
60,200.0,20.8125,1615.80337051,0.0
60,200.0,20.8125,1646.23533132,0.0
60,200.0,20.8125,1676.6610853,0.0
60,200.0,20.8125,1707.08063435,0.0
60,200.0,20.8125,1737.49398037,0.0
60,200.0,20.8125,1767.90112526,0.0
60,200.0,20.8125,1798.3020709,0.0
60,200.0,20.8125,1828.6968192,0.0
60,200.0,20.8125,1859.08537206,0.0
60,200.0,20.8125,1889.46773136,0.0
60,200.0,20.8125,1919.843899,0.0
60,200.0,20.8125,1950.21387687,0.0
60,200.0,20.8125,1980.57766686,0.0
60,200.0,20.8125,2010.93527087,0.0
60,200.0,20.8125,2041.28669079,0.0
60,200.0,20.8125,2071.6319285,0.0
60,100.0,20.875,-962.869580677,0.0
60,100.0,20.875,-935.451660445,0.0
60,100.0,20.875,-908.038735339,0.0
60,100.0,20.875,-880.630803996,0.0
60,100.0,20.875,-853.22786505,0.0
60,100.0,20.875,-825.829917138,0.0
60,100.0,20.875,-798.436958896,0.0
60,100.0,20.875,-771.048988961,0.0
60,100.0,20.875,-743.666005971,0.0
60,100.0,20.875,-716.288008564,0.0
60,100.0,20.875,-688.914995379,0.0
60,100.0,20.875,-661.546965053,0.0
60,100.0,20.875,-634.183916228,0.0
60,100.0,20.875,-606.825847543,0.0
60,100.0,20.875,-579.472757639,0.0
60,100.0,20.875,-552.124645156,0.0
60,100.0,20.875,-524.781508736,0.0
60,100.0,20.875,-497.443347022,0.0
60,100.0,20.875,-470.110158655,0.0
60,100.0,20.875,-442.781942278,0.0
60,100.0,20.875,-415.458696536,0.0
60,100.0,20.875,-388.140420072,0.0
60,100.0,20.875,-360.82711153,0.0
60,100.0,20.875,-333.518769556,0.0
60,100.0,20.875,-306.215392795,0.0
60,100.0,20.875,-278.916979893,0.0
60,100.0,20.875,-251.623529497,0.0
60,100.0,20.875,-224.335040253,0.0
60,100.0,20.875,-197.051510808,0.0
60,100.0,20.875,-169.772939812,0.0
60,100.0,20.875,-142.499325911,0.0
60,100.0,20.875,-115.230667756,0.0
60,100.0,20.875,-87.9669639948,0.0
60,100.0,20.875,-60.7082132782,95.5415951448
60,100.0,20.875,-33.4544142564,92.2524669045
60,100.0,20.875,-6.20556558006,571.104763132
60,100.0,20.875,21.0383340993,356.18926399
60,100.0,20.875,48.2772861298,408.601266386
60,100.0,20.875,75.5112918591,48.0390114301
60,100.0,20.875,102.740352635,94.3461763765
60,100.0,20.875,129.964469803,68.6836250161
60,100.0,20.875,157.18364471,0.0
60,100.0,20.875,184.397878701,0.0
60,100.0,20.875,211.607173123,0.0
60,100.0,20.875,238.811529318,173.318606329
60,100.0,20.875,266.010948633,133.487342912
60,100.0,20.875,293.20543241,135.972157473
60,100.0,20.875,320.394981993,544.355724062
60,100.0,20.875,347.579598725,83.7134444093
60,100.0,20.875,374.759283947,276.826844848
60,100.0,20.875,401.934039003,593.636850754
60,100.0,20.875,429.103865232,394.630639577
60,100.0,20.875,456.268763975,459.398736432
60,100.0,20.875,483.428736574,627.715649343
60,100.0,20.875,510.583784368,877.492390339
60,100.0,20.875,537.733908697,831.653040389
60,100.0,20.875,564.879110899,800.857881543
60,100.0,20.875,592.019392312,418.199049284
60,100.0,20.875,619.154754275,404.889281358
60,100.0,20.875,646.285198125,511.254858736
60,100.0,20.875,673.410725198,580.841220166
60,100.0,20.875,700.531336833,511.813238815
60,100.0,20.875,727.647034363,623.018183714
60,100.0,20.875,754.757819126,341.041918268
60,100.0,20.875,781.863692455,89.994571715
60,100.0,20.875,808.964655686,103.027074064
60,100.0,20.875,836.060710152,176.775045805
60,100.0,20.875,863.151857187,254.878210814
60,100.0,20.875,890.238098124,82.0054030108
60,100.0,20.875,917.319434296,109.053924097
60,100.0,20.875,944.395867035,87.5694284383
60,100.0,20.875,971.467397672,0.0
60,100.0,20.875,998.534027538,0.0
60,100.0,20.875,1025.59575796,0.0
60,100.0,20.875,1052.65259028,0.0
60,100.0,20.875,1079.70452582,0.0
60,100.0,20.875,1106.75156591,0.0
60,100.0,20.875,1133.79371187,0.0
60,100.0,20.875,1160.83096504,0.0
60,100.0,20.875,1187.86332675,0.0
60,100.0,20.875,1214.89079831,0.0
60,100.0,20.875,1241.91338107,0.0
60,100.0,20.875,1268.93107634,0.0
60,100.0,20.875,1295.94388545,0.0
60,100.0,20.875,1322.95180972,0.0
60,100.0,20.875,1349.95485049,0.0
60,100.0,20.875,1376.95300907,0.0
60,100.0,20.875,1403.94628679,0.0
60,100.0,20.875,1430.93468497,0.0
60,100.0,20.875,1457.91820494,0.0
60,100.0,20.875,1484.89684801,0.0
60,100.0,20.875,1511.87061552,0.0
60,100.0,20.875,1538.83950878,0.0
60,100.0,20.875,1565.8035291,0.0
60,100.0,20.875,1592.76267783,0.0
60,100.0,20.875,1619.71695626,0.0
60,100.0,20.875,1646.66636573,0.0
60,100.0,20.875,1673.61090755,0.0
60,100.0,20.875,1700.55058305,0.0
60,100.0,20.875,1727.48539353,0.0
60,200.0,20.875,-962.810384335,0.0
60,200.0,20.875,-932.485063468,0.0
60,200.0,20.875,-902.165853207,0.0
60,200.0,20.875,-871.852751704,0.0
60,200.0,20.875,-841.545757113,0.0
60,200.0,20.875,-811.244867589,0.0
60,200.0,20.875,-780.950081288,0.0
60,200.0,20.875,-750.661396366,0.0
60,200.0,20.875,-720.378810979,0.0
60,200.0,20.875,-690.102323285,0.0
60,200.0,20.875,-659.831931443,0.0
60,200.0,20.875,-629.567633612,0.0
60,200.0,20.875,-599.309427952,0.0
60,200.0,20.875,-569.057312623,0.0
60,200.0,20.875,-538.811285788,0.0
60,200.0,20.875,-508.571345607,0.0
60,200.0,20.875,-478.337490245,0.0
60,200.0,20.875,-448.109717864,0.0
60,200.0,20.875,-417.888026629,0.0
60,200.0,20.875,-387.672414705,0.0
60,200.0,20.875,-357.462880258,0.0
60,200.0,20.875,-327.259421454,0.0
60,200.0,20.875,-297.062036461,0.0
60,200.0,20.875,-266.870723447,0.0
60,200.0,20.875,-236.685480581,0.0
60,200.0,20.875,-206.506306032,0.0
60,200.0,20.875,-176.33319797,0.0
60,200.0,20.875,-146.166154567,0.0
60,200.0,20.875,-116.005173994,0.0
60,200.0,20.875,-85.850254423,172.530453782
60,200.0,20.875,-55.7013940282,0.0
60,200.0,20.875,-25.558590983,0.0
60,200.0,20.875,4.5781565377,0.0
60,200.0,20.875,34.7088503586,0.0
60,200.0,20.875,64.8334923036,0.0
60,200.0,20.875,94.9520841958,0.0
60,200.0,20.875,125.064627858,0.0
60,200.0,20.875,155.171125111,0.0
60,200.0,20.875,185.271577776,0.0
60,200.0,20.875,215.365987674,168.860459883
60,200.0,20.875,245.454356623,338.181874053
60,200.0,20.875,275.536686443,89.2427297908
60,200.0,20.875,305.612978952,269.892889326
60,200.0,20.875,335.683235967,271.61045076
60,200.0,20.875,365.747459305,517.87968881
60,200.0,20.875,395.80565078,228.094573081
60,200.0,20.875,425.857812209,422.483709734
60,200.0,20.875,455.903945406,373.600768886
60,200.0,20.875,485.944052184,724.01526412
60,200.0,20.875,515.978134357,761.040220558
60,200.0,20.875,546.006193736,560.533208046
60,200.0,20.875,576.028232134,457.915531473
60,200.0,20.875,606.04425136,652.989483491
60,200.0,20.875,636.054253224,549.175165355
60,200.0,20.875,666.058239537,717.136218096
60,200.0,20.875,696.056212107,405.594046552
60,200.0,20.875,726.04817274,721.567875612
60,200.0,20.875,756.034123246,1081.01827247
60,200.0,20.875,786.014065429,637.983309241
60,200.0,20.875,815.988001096,240.852784618
60,200.0,20.875,845.955932051,437.114827971
60,200.0,20.875,875.9178601,299.175717021
60,200.0,20.875,905.873787044,151.866473894
60,200.0,20.875,935.823714687,199.973492251
60,200.0,20.875,965.767644832,413.650127135
60,200.0,20.875,995.705579279,2.34887252169
60,200.0,20.875,1025.63751983,358.589016572
60,200.0,20.875,1055.56346828,0.0
60,200.0,20.875,1085.48342644,88.9370544578
60,200.0,20.875,1115.39739609,0.0
60,200.0,20.875,1145.30537904,60.1808645211
60,200.0,20.875,1175.20737709,0.0
60,200.0,20.875,1205.10339203,184.351496407
60,200.0,20.875,1234.99342566,94.8580760443
60,200.0,20.875,1264.87747977,0.0
60,200.0,20.875,1294.75555615,0.0
60,200.0,20.875,1324.62765661,0.0
60,200.0,20.875,1354.49378293,103.280627369
60,200.0,20.875,1384.3539369,0.0
60,200.0,20.875,1414.20812031,0.0
60,200.0,20.875,1444.05633496,0.0
60,200.0,20.875,1473.89858264,0.0566279144332
60,200.0,20.875,1503.73486514,0.0
60,200.0,20.875,1533.56518423,0.0
60,200.0,20.875,1563.38954172,0.0
60,200.0,20.875,1593.20793938,0.0
60,200.0,20.875,1623.02037901,23.254970475
60,200.0,20.875,1652.82686239,0.0
60,200.0,20.875,1682.6273913,0.0
60,200.0,20.875,1712.42196754,0.0
60,200.0,20.875,1742.21059287,0.0
60,200.0,20.875,1771.99326909,0.0
60,200.0,20.875,1801.76999797,0.0
60,200.0,20.875,1831.54078131,0.0
60,200.0,20.875,1861.30562087,0.0
60,200.0,20.875,1891.06451844,0.0
60,200.0,20.875,1920.8174758,0.0
60,200.0,20.875,1950.56449472,0.0
60,200.0,20.875,1980.30557699,0.0
60,200.0,20.875,2010.04072437,0.0
60,100.0,20.9375,-962.945928278,0.0
60,100.0,20.9375,-934.789689625,0.0
60,100.0,20.9375,-906.638718728,0.0
60,100.0,20.9375,-878.493014108,0.0
60,100.0,20.9375,-850.352574288,0.0
60,100.0,20.9375,-822.21739779,0.0
60,100.0,20.9375,-794.087483138,0.0
60,100.0,20.9375,-765.962828857,0.0
60,100.0,20.9375,-737.843433471,0.0
60,100.0,20.9375,-709.729295504,0.0
60,100.0,20.9375,-681.620413483,0.0
60,100.0,20.9375,-653.516785934,0.0
60,100.0,20.9375,-625.418411383,0.0
60,100.0,20.9375,-597.325288358,0.0
60,100.0,20.9375,-569.237415388,0.0
60,100.0,20.9375,-541.154790999,0.0
60,100.0,20.9375,-513.077413722,0.0
60,100.0,20.9375,-485.005282085,0.0
60,100.0,20.9375,-456.93839462,0.0
60,100.0,20.9375,-428.876749856,0.0
60,100.0,20.9375,-400.820346324,0.0
60,100.0,20.9375,-372.769182557,0.0
60,100.0,20.9375,-344.723257087,0.0
60,100.0,20.9375,-316.682568447,0.0
60,100.0,20.9375,-288.647115169,0.0
60,100.0,20.9375,-260.616895788,0.0
60,100.0,20.9375,-232.591908839,0.0
60,100.0,20.9375,-204.572152856,0.0
60,100.0,20.9375,-176.557626375,0.0
60,100.0,20.9375,-148.548327932,0.0
60,100.0,20.9375,-120.544256063,0.0
60,100.0,20.9375,-92.545409307,0.0202568529205
60,100.0,20.9375,-64.5517862003,58.919524111
60,100.0,20.9375,-36.5633852815,475.190591608
60,100.0,20.9375,-8.58020508949,278.69068545
60,100.0,20.9375,19.3977558362,532.991076466
60,100.0,20.9375,47.3704989558,173.117803757
60,100.0,20.9375,75.3380257288,247.767091288
60,100.0,20.9375,103.300337614,98.4980163927
60,100.0,20.9375,131.25743607,4.62013767474
60,100.0,20.9375,159.209322555,267.666733911
60,100.0,20.9375,187.155998526,0.0
60,100.0,20.9375,215.09746544,0.0
60,100.0,20.9375,243.033724752,96.0745077369
60,100.0,20.9375,270.96477792,443.443009582
60,100.0,20.9375,298.890626398,383.039782316
60,100.0,20.9375,326.81127164,333.401993896
60,100.0,20.9375,354.726715101,158.654182895
60,100.0,20.9375,382.636958234,372.417769697
60,100.0,20.9375,410.542002492,318.234530259
60,100.0,20.9375,438.441849328,313.597131666
60,100.0,20.9375,466.336500194,561.232205765
60,100.0,20.9375,494.225956541,647.060806164
60,100.0,20.9375,522.11021982,509.917269064
60,100.0,20.9375,549.98929148,1185.33176244
60,100.0,20.9375,577.863172973,462.13528357
60,100.0,20.9375,605.731865747,562.544116103
60,100.0,20.9375,633.595371251,635.625326571
60,100.0,20.9375,661.453690933,422.507659014
60,100.0,20.9375,689.30682624,657.690313817
60,100.0,20.9375,717.154778621,374.783248594
60,100.0,20.9375,744.99754952,220.795596002
60,100.0,20.9375,772.835140384,387.369280546
60,100.0,20.9375,800.66755266,222.303935456
60,100.0,20.9375,828.49478779,74.0476751454
60,100.0,20.9375,856.316847221,175.594562169
60,100.0,20.9375,884.133732395,111.050723435
60,100.0,20.9375,911.945444757,209.303599995
60,100.0,20.9375,939.751985748,94.4762171975
60,100.0,20.9375,967.553356812,93.0775483675
60,100.0,20.9375,995.349559389,0.0
60,100.0,20.9375,1023.14059492,0.0
60,100.0,20.9375,1050.92646485,0.0222013957991
60,100.0,20.9375,1078.70717061,92.8887408263
60,100.0,20.9375,1106.48271365,5.83545905264
60,100.0,20.9375,1134.2530954,0.0
60,100.0,20.9375,1162.01831731,0.0
60,100.0,20.9375,1189.7783808,0.0
60,100.0,20.9375,1217.53328733,0.0
60,100.0,20.9375,1245.28303832,0.0
60,100.0,20.9375,1273.02763521,0.0
60,100.0,20.9375,1300.76707943,0.0
60,100.0,20.9375,1328.50137243,0.0
60,100.0,20.9375,1356.23051564,0.0
60,100.0,20.9375,1383.95451049,0.0
60,100.0,20.9375,1411.67335841,0.0
60,100.0,20.9375,1439.38706084,0.0
60,100.0,20.9375,1467.09561922,0.0
60,100.0,20.9375,1494.79903496,0.0
60,100.0,20.9375,1522.49730951,0.0
60,100.0,20.9375,1550.19044429,0.0
60,100.0,20.9375,1577.87844074,0.0
60,100.0,20.9375,1605.56130029,0.0
60,100.0,20.9375,1633.23902436,0.0
60,100.0,20.9375,1660.91161439,0.0
60,100.0,20.9375,1688.5790718,0.0
60,100.0,20.9375,1716.24139801,0.0
60,100.0,20.9375,1743.89859447,0.0
60,100.0,20.9375,1771.55066259,0.0
60,100.0,20.9375,1799.1976038,0.0
60,200.0,20.9375,-962.979250723,0.0
60,200.0,20.9375,-931.972578933,0.0
60,200.0,20.9375,-900.972295402,0.0
60,200.0,20.9375,-869.978398155,0.0
60,200.0,20.9375,-838.990885219,0.0
60,200.0,20.9375,-808.009754622,0.0
60,200.0,20.9375,-777.035004392,0.0
60,200.0,20.9375,-746.066632559,0.0
60,200.0,20.9375,-715.104637152,0.0
60,200.0,20.9375,-684.149016203,0.0
60,200.0,20.9375,-653.199767742,0.0
60,200.0,20.9375,-622.256889803,0.0
60,200.0,20.9375,-591.320380418,0.0
60,200.0,20.9375,-560.390237622,0.0
60,200.0,20.9375,-529.46645945,0.0
60,200.0,20.9375,-498.549043937,0.0
60,200.0,20.9375,-467.63798912,0.0
60,200.0,20.9375,-436.733293036,0.0
60,200.0,20.9375,-405.834953723,0.0
60,200.0,20.9375,-374.94296922,0.0
60,200.0,20.9375,-344.057337567,0.0
60,200.0,20.9375,-313.178056804,0.0
60,200.0,20.9375,-282.305124973,0.0
60,200.0,20.9375,-251.438540116,0.0
60,200.0,20.9375,-220.578300276,0.0
60,200.0,20.9375,-189.724403496,0.0
60,200.0,20.9375,-158.876847822,0.0
60,200.0,20.9375,-128.035631297,0.0
60,200.0,20.9375,-97.20075197,0.0
60,200.0,20.9375,-66.3722078861,2.74373940451
60,200.0,20.9375,-35.5499970936,0.0
60,200.0,20.9375,-4.73411764104,82.980169263
60,200.0,20.9375,26.0754324221,0.0
60,200.0,20.9375,56.8786550459,0.0
60,200.0,20.9375,87.6755521791,0.0
60,200.0,20.9375,118.46612577,0.0
60,200.0,20.9375,149.250377766,0.0
60,200.0,20.9375,180.028310114,0.0
60,200.0,20.9375,210.79992476,0.0
60,200.0,20.9375,241.565223648,86.7560494386
60,200.0,20.9375,272.324208723,82.6189717834
60,200.0,20.9375,303.076881929,76.8278822839
60,200.0,20.9375,333.823245207,431.564192164
60,200.0,20.9375,364.5633005,349.059766498
60,200.0,20.9375,395.297049749,429.389738661
60,200.0,20.9375,426.024494894,277.651714904
60,200.0,20.9375,456.745637875,460.613549005
60,200.0,20.9375,487.460480629,432.100739285
60,200.0,20.9375,518.169025096,420.368606613
60,200.0,20.9375,548.871273212,768.216808428
60,200.0,20.9375,579.567226913,318.370904647
60,200.0,20.9375,610.256888135,351.87649688
60,200.0,20.9375,640.940258812,471.589577876
60,200.0,20.9375,671.617340879,778.293310692
60,200.0,20.9375,702.288136268,424.865019925
60,200.0,20.9375,732.952646913,712.615603619
60,200.0,20.9375,763.610874743,632.545577175
60,200.0,20.9375,794.26282169,87.5040147608
60,200.0,20.9375,824.908489685,231.997562904
60,200.0,20.9375,855.547880655,172.401118324
60,200.0,20.9375,886.18099653,428.041648037
60,200.0,20.9375,916.807839237,275.357494492
60,200.0,20.9375,947.428410702,236.006881539
60,200.0,20.9375,978.042712852,174.642081486
60,200.0,20.9375,1008.65074761,77.8823981911
60,200.0,20.9375,1039.25251691,246.196553773
60,200.0,20.9375,1069.84802266,130.016338374
60,200.0,20.9375,1100.43726679,79.5389085747
60,200.0,20.9375,1131.02025123,79.5135130828
60,200.0,20.9375,1161.59697789,47.4636885334
60,200.0,20.9375,1192.16744869,54.2539641858
60,200.0,20.9375,1222.73166556,55.0563625155
60,200.0,20.9375,1253.28963041,0.0
60,200.0,20.9375,1283.84134517,89.9998364749
60,200.0,20.9375,1314.38681174,0.0
60,200.0,20.9375,1344.92603205,0.0
60,200.0,20.9375,1375.459008,0.0
60,200.0,20.9375,1405.98574153,0.0
60,200.0,20.9375,1436.50623453,0.0
60,200.0,20.9375,1467.02048893,0.0
60,200.0,20.9375,1497.52850663,0.0
60,200.0,20.9375,1528.03028955,0.0
60,200.0,20.9375,1558.5258396,0.0
60,200.0,20.9375,1589.01515869,0.0
60,200.0,20.9375,1619.49824873,0.0
60,200.0,20.9375,1649.97511162,0.0
60,200.0,20.9375,1680.44574928,0.0
60,200.0,20.9375,1710.91016362,0.0
60,200.0,20.9375,1741.36835653,0.0
60,200.0,20.9375,1771.82032993,0.0
60,200.0,20.9375,1802.26608571,0.0
60,200.0,20.9375,1832.70562579,0.0
60,200.0,20.9375,1863.13895207,0.0
60,200.0,20.9375,1893.56606644,0.0
60,200.0,20.9375,1923.98697082,0.0
60,200.0,20.9375,1954.4016671,0.0
60,200.0,20.9375,1984.81015718,0.0
60,200.0,20.9375,2015.21244296,0.0
60,200.0,20.9375,2045.60852634,0.0
60,200.0,20.9375,2075.99840922,0.0
60,100.0,21.0625,-962.894572511,0.0
60,100.0,21.0625,-934.841874085,0.0
60,100.0,21.0625,-906.794404746,0.0
60,100.0,21.0625,-878.752163032,0.0
60,100.0,21.0625,-850.715147482,0.0
60,100.0,21.0625,-822.683356634,0.0
60,100.0,21.0625,-794.656789028,0.0
60,100.0,21.0625,-766.635443205,0.0
60,100.0,21.0625,-738.619317705,0.0
60,100.0,21.0625,-710.60841107,0.0
60,100.0,21.0625,-682.602721842,0.0
60,100.0,21.0625,-654.602248562,0.0
60,100.0,21.0625,-626.606989774,0.0
60,100.0,21.0625,-598.616944022,0.0
60,100.0,21.0625,-570.632109849,0.0
60,100.0,21.0625,-542.6524858,0.0
60,100.0,21.0625,-514.678070421,0.0
60,100.0,21.0625,-486.708862256,0.0
60,100.0,21.0625,-458.744859852,0.0
60,100.0,21.0625,-430.786061756,0.0
60,100.0,21.0625,-402.832466515,0.0
60,100.0,21.0625,-374.884072678,0.0
60,100.0,21.0625,-346.940878791,0.0
60,100.0,21.0625,-319.002883405,0.0
60,100.0,21.0625,-291.070085068,0.0
60,100.0,21.0625,-263.142482331,0.0
60,100.0,21.0625,-235.220073745,0.0
60,100.0,21.0625,-207.302857859,0.0
60,100.0,21.0625,-179.390833227,0.0
60,100.0,21.0625,-151.483998399,0.0
60,100.0,21.0625,-123.58235193,0.0
60,100.0,21.0625,-95.6858923711,157.107234865
60,100.0,21.0625,-67.7946182771,0.0
60,100.0,21.0625,-39.9085282023,285.472212306
60,100.0,21.0625,-12.0276207012,52.4324964244
60,100.0,21.0625,15.8481056705,289.046455278
60,100.0,21.0625,43.718652357,85.7046282154
60,100.0,21.0625,71.584020802,133.414419872
60,100.0,21.0625,99.4442124482,0.35616024659
60,100.0,21.0625,127.299228738,133.170269033
60,100.0,21.0625,155.149071114,0.0
60,100.0,21.0625,182.993741017,0.0
60,100.0,21.0625,210.833239889,92.1866150197
60,100.0,21.0625,238.667569168,18.6722348489
60,100.0,21.0625,266.496730296,246.648098469
