# Graph from LARS09, page 1
13994	3.697	0.000000	0.000000	+0.000000	+0.000000
13996	3.427	0.000000	0.000000	+0.000000	+0.000000
14000	4.025	0.000000	0.000000	+0.000000	+0.000000
14002	4.372	0.000000	0.000000	+0.000000	+0.000000
14008	4.643	0.000000	0.000000	+0.000000	+0.000000
14016	4.353	0.000000	0.000000	+0.000000	+0.000000
14019	3.967	0.000000	0.000000	+0.000000	+0.000000
14026	3.620	0.000000	0.000000	+0.000000	+0.000000
14034	3.929	0.000000	0.000000	+0.000000	+0.000000
14036	4.527	0.000000	0.000000	+0.000000	+0.000000
14036	4.180	0.000000	0.000000	+0.000000	+0.000000
14037	4.932	0.000000	0.000000	+0.000000	+0.000000
14045	5.202	0.000000	0.000000	+0.000000	+0.000000
14049	5.627	0.000000	0.000000	+0.000000	+0.000000
14054	5.356	0.000000	0.000000	+0.000000	+0.000000
14060	5.028	0.000000	0.000000	+0.000000	+0.000000
14062	4.681	0.000000	0.000000	+0.000000	+0.000000
14068	4.372	0.000000	0.000000	+0.000000	+0.000000
14071	4.025	0.000000	0.000000	+0.000000	+0.000000
14072	3.717	0.000000	0.000000	+0.000000	+0.000000
14075	3.466	0.000000	0.000000	+0.000000	+0.000000
14089	3.581	0.000000	0.000000	+0.000000	+0.000000
14095	3.408	0.000000	0.000000	+0.000000	+0.000000
14104	3.639	0.000000	0.000000	+0.000000	+0.000000
14106	3.504	0.000000	0.000000	+0.000000	+0.000000
14114	3.736	0.000000	0.000000	+0.000000	+0.000000
14117	3.466	0.000000	0.000000	+0.000000	+0.000000
14133	3.639	0.000000	0.000000	+0.000000	+0.000000
14144	3.620	0.000000	0.000000	+0.000000	+0.000000
14147	3.427	0.000000	0.000000	+0.000000	+0.000000
14149	3.041	0.000000	0.000000	+0.000000	+0.000000
14150	2.790	0.000000	0.000000	+0.000000	+0.000000
14164	3.292	0.000000	0.000000	+0.000000	+0.000000
14170	2.983	0.000000	0.000000	+0.000000	+0.000000
14172	2.636	0.000000	0.000000	+0.000000	+0.000000
14179	2.443	0.000000	0.000000	+0.000000	+0.000000
14188	2.154	0.000000	0.000000	+0.000000	+0.000000
14195	1.980	0.000000	0.000000	+0.000000	+0.000000
14204	1.672	0.000000	0.000000	+0.000000	+0.000000
14211	1.536	0.000000	0.000000	+0.000000	+0.000000
14224	1.266	0.000000	0.000000	+0.000000	+0.000000
14233	0.9196	0.000000	0.000000	+0.000000	+0.000000
14239	0.4758	0.000000	0.000000	+0.000000	+0.000000
14251	0.09003	0.000000	0.000000	+0.000000	+0.000000
14260	-0.08360	0.000000	0.000000	+0.000000	+0.000000
14276	0.1672	0.000000	0.000000	+0.000000	+0.000000
14280	0.5337	0.000000	0.000000	+0.000000	+0.000000
14282	0.9196	0.000000	0.000000	+0.000000	+0.000000
14289	1.344	0.000000	0.000000	+0.000000	+0.000000
14295	1.093	0.000000	0.000000	+0.000000	+0.000000
14295	0.6495	0.000000	0.000000	+0.000000	+0.000000
14300	0.3601	0.000000	0.000000	+0.000000	+0.000000
14309	-0.1414	0.000000	0.000000	+0.000000	+0.000000
14318	-0.3922	0.000000	0.000000	+0.000000	+0.000000
14329	-0.1800	0.000000	0.000000	+0.000000	+0.000000
14331	-0.02572	0.000000	0.000000	+0.000000	+0.000000
14335	-0.4115	0.000000	0.000000	+0.000000	+0.000000
14349	-0.7202	0.000000	0.000000	+0.000000	+0.000000
14361	-0.6045	0.000000	0.000000	+0.000000	+0.000000
14366	-0.4115	0.000000	0.000000	+0.000000	+0.000000
14380	-0.5273	0.000000	0.000000	+0.000000	+0.000000
14383	-0.7588	0.000000	0.000000	+0.000000	+0.000000
14384	-1.048	0.000000	0.000000	+0.000000	+0.000000
14395	-1.337	0.000000	0.000000	+0.000000	+0.000000
14398	-1.549	0.000000	0.000000	+0.000000	+0.000000
14406	-1.260	0.000000	0.000000	+0.000000	+0.000000
14410	-0.9131	0.000000	0.000000	+0.000000	+0.000000
14416	-0.1028	0.000000	0.000000	+0.000000	+0.000000
14428	0.1672	0.000000	0.000000	+0.000000	+0.000000
14438	-0.6623	0.000000	0.000000	+0.000000	+0.000000
14448	-0.8745	0.000000	36.692	+0.000000	+0.000000
14453	-0.9324	0.000000	0.000000	+0.000000	+0.000000
14471	-0.8938	0.000000	0.000000	+0.000000	+0.000000
14493	-0.5659	0.000000	0.000000	+0.000000	+0.000000
14516	-0.1993	0.000000	0.000000	+0.000000	+0.000000

