25403.6	1.759	0.0000000	0.0000000
25403.6	2.048	0.0000000	0.0000000
25406.3	2.394	0.0000000	0.0000000
25408.1	2.664	0.0000000	0.0000000
25409.9	2.876	0.0000000	207.191
25411.6	3.030	0.0000000	0.0000000
25413.4	2.818	0.0000000	0.0000000
25414.3	2.606	0.0000000	0.0000000
25418.7	2.568	0.0000000	214.305
25419.6	2.818	0.0000000	0.0000000
25421.4	2.529	0.0000000	0.0000000
25425.0	2.298	0.0000000	0.0000000
25430.3	2.067	0.0000000	0.0000000
25433.0	1.874	0.0000000	0.0000000
25437.4	2.105	0.0000000	0.0000000
25439.2	2.356	0.0000000	0.0000000
25441.0	2.568	0.0000000	0.0000000
25443.6	2.857	0.0000000	0.0000000
25449.9	3.146	0.0000000	0.0000000
25452.5	2.895	0.0000000	0.0000000
25454.3	2.606	0.0000000	0.0000000
25457.0	2.240	0.0000000	0.0000000
25461.4	2.414	0.0000000	0.0000000
25464.1	2.683	0.0000000	0.0000000
25472.1	2.972	0.0000000	0.0000000
25472.1	3.203	0.0000000	0.0000000
25474.8	3.415	0.0000000	0.0000000
25477.4	3.627	0.0000000	0.0000000
25479.2	3.974	0.0000000	0.0000000
25481.9	4.224	0.0000000	0.0000000
25485.4	4.109	0.0000000	0.0000000
25488.1	3.762	0.0000000	0.0000000
25489.0	3.146	0.0000000	0.0000000
25489.0	3.473	0.0000000	0.0000000
25490.8	2.857	0.0000000	0.0000000
25494.3	2.337	0.0000000	0.0000000
25495.2	1.990	0.0000000	0.0000000
25497.0	1.759	0.0000000	0.0000000
25501.4	1.489	0.0000000	0.0000000
25505.9	1.008	0.0000000	0.0000000
25509.5	0.5842	0.0000000	0.0000000
25517.5	0.8346	0.0000000	0.0000000
25519.2	0.5072	0.0000000	0.0000000
25521.9	0.1990	0.0000000	0.0000000
25525.5	-0.07062	0.0000000	0.0000000
25528.1	-0.5329	0.0000000	0.0000000
25535.2	-0.4558	0.0000000	0.0000000
25542.4	0.006420	0.0000000	0.0000000
25543.2	0.6227	0.0000000	0.0000000
25545.9	1.104	0.0000000	0.0000000
25547.7	2.009	0.0000000	0.0000000
25555.7	1.605	0.0000000	0.0000000
25564.6	1.296	0.0000000	0.0000000
25568.1	1.065	0.0000000	0.0000000
25569.0	0.8346	0.0000000	0.0000000
25570.8	0.5072	0.0000000	0.0000000
25575.3	0.2568	0.0000000	0.0000000
25579.7	0.5650	0.0000000	0.0000000
25589.5	0.3146	0.0000000	0.0000000
25595.7	0.4879	0.0000000	0.0000000
25596.6	0.7383	0.0000000	0.0000000
25606.4	0.5264	0.0000000	0.0000000
25611.7	0.4109	0.0000000	0.0000000
25619.7	0.6420	0.0000000	0.0000000
25621.5	0.6805	0.0000000	0.0000000
25628.6	0.6420	0.0000000	0.0000000
25634.8	0.5457	0.0000000	0.0000000
25636.6	0.3338	0.0000000	0.0000000
25645.5	0.1412	0.0000000	0.0000000
25646.4	-0.1091	0.0000000	0.0000000
